Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
Verdanta - Mandalas Kemeja Batik Pria Premium Lengan Panjang - XL,398900,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/9/ac1b94f3-df7e-448f-aa33-1e1ac6a8cea5.jpg.webp?ect=4g,10,65,0.0
Hadinata Batik Kemeja Pendek Superfine Rajendra Rihana - S,339000,649000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/23/b9af7be3-90d2-4028-8c6f-baae430255ac.jpg.webp?ect=4g,28,66,47.77
Laskala Premium Batik - Arkana | Slimfit - M,430000,0,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2024/11/10/fb296b91-d961-4d23-9d0c-e598d69f8089.jpg.webp?ect=4g,57,67,0.0
My Aksa Batik Pria Kemeja Pendek Wesley Willa - S,289000,549000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/6/cf8e2ec0-9c55-4f1d-a968-b8857c708c28.jpg.webp?ect=4g,99,68,47.36
"BlueButton Kemeja Pria Lengan Pendek - ZANE Short Sleeve NAVY - Navy, M",150000,369000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/15/524a7fe4-4cb6-4e64-b8d6-c597eb8529b1.jpg.webp?ect=4g,226,69,59.35
"Arjuna Weda Kemeja Batik Pria Motif Batu Raden - Body Fit | Bahan Katun | Lengan Panjang | Kancing Depan | Kerah Kemeja | Kantong Depan - Cokelat, S",239700,799000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/9/13/5a73d1ac-baee-4d23-960a-19513cb6d4aa.jpg.webp?ect=4g,1,70,70.0
Alisan Kemeja Lengan Pendek Batik Kombinasi 00257 BTKKB00257BIRUSS - S,240000,316000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/7/12/8d99df83-f55d-42eb-9cf4-51a42308bf0f.jpg.webp?ect=4g,36,71,24.05
JAYASHREE - Batik Slimfit Ardiya Blue Kemeja Batik Pria Lengan Panjang - Baju Kerah Motif Batik Warna Biru Soft Putih Bahan Katun Lembut - L,294000,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/286aef43e08145ab8a98fdc9bfe60efd~.jpeg.webp?ect=4g,19,72,0.0
"MAGINOT WANDRA Batik Slim Fit Lengan Panjang - Black, XL",239000,499000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/8/22080609-0055-46ad-8715-4208c8248273.jpg.webp?ect=4g,62,73,52.1
Hadinata Batik Kemeja Panjang Furing Superfine Bharata Binala - XS,509000,999000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/7/18/0f242ed7-21c5-4bc4-ba24-faf666e3e82f.jpg.webp?ect=4g,19,74,49.05
"Kemeja Batik Cap warna soft pria Lengan pendek Berlapis furing dalam09 - cokelat soft, M",160000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/14/32a4d9b7-e095-46bc-8edd-5fc5cd86eb09.jpg.webp?ect=4g,41,75,0.0
Belati - Mandalas Kemeja Batik Lengan Pendek - S,278900,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/9/22/8b0b78d0-9a0b-4ca3-9358-57770f793700.jpg.webp?ect=4g,3,76,0.0
Semar - Mandalas Kemeja Batik Pria Premium Lengan Panjang - S,428900,0,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2024/8/27/3b60260d-0c06-4f74-b5e6-ba7ddeb22947.jpg.webp?ect=4g,14,77,0.0
"BAJU KEMEJA BATIK PRIA SLIM FIT MODERN MEWAH SLIMFIT LB104 - ACS 356, M",175000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/1/5585d9d5-4b05-472b-9716-e62ca044be85.jpg.webp?ect=4g,29,78,0.0
"Celana Batik Betawi Boim Dapat Selendang dan Songkok Hitam Anak - Dewa - Paket Putih, Size 2",52500,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/14/9af8e9c9-3b60-4ae0-b3d3-0a2119a0d400.jpg.webp?ect=4g,500,79,0.0
"paket isi 3 pcs, celana umroh, celana pangsi, celna panjang dewasa, celana komprang, sirwal bahan katun - Hitam, M",105885,200000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/76db66d1e8c24b1887cf77e8a8ab88fd~.jpeg.webp?ect=4g,485,80,47.06
"CELANA BATIK BOIM DEWASA ANAK SEPAKET DENGAN CUKIN DAN KALUNG PITUNG - CoklatMotifSama, SIZE 2",39500,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/5/f1e927c7-75c4-443e-a587-c8bfdf7a2358.jpg.webp?ect=4g,500,81,0.0
celana batik khas Jogja Malioboro - super jumbo,26600,35000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/14/44304a2c-690e-4208-baa7-63ee4600b954.jpg.webp?ect=4g,36000,82,24.0
"Celana Panjang Batik Jumbo Boim Dewasa -BOIM-JMB - COKLAT RANDOM, JUMBO BB 90-110",39900,55000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/6/d06beda6-28a3-4357-bf2f-a0998ca00ec2.png.webp?ect=4g,90,83,27.45
"Celana Batik Handmade Cap | Celana Boim Saku Cargo Celana Panjang Batik Celana Boim Bahan Katun Pinggang Karet - Biru, L ( BB 40-65 kg)",96999,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/2ac9301c4b7a45778180aa01266a3a89~.jpeg.webp?ect=4g,1664,84,0.0
"COD - grosir celana batik anak / dewasa (semua ukuran) - Kuning, no 1(1 tahun)",16500,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/20/cfe29444-13f7-4854-a719-d79401f4db1e.jpg.webp?ect=4g,92,85,0.0
"Celana boim panjang | Celana boim panjang jumbo | Celana batik pria - Putih, Standar",33000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/6/13/406b423f-70df-4e65-a0d9-b06e62258184.jpg.webp?ect=4g,1,86,0.0
"Celana Panjang Batik Boim Dewasa -Boim - COKLAT RANDOM, DWS XL BB70-80",34900,50000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/6/4d14d0cd-a986-4540-90c0-d7fda31c8068.png.webp?ect=4g,46,87,30.2
"CELANA BATIK | CELANA BOIM | CLANA BATIK PANJANG BOIM ANAK dan DEWASA - Kuning, no 1(1 tahun)",16500,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/5/09192790-83e5-41b4-b815-9ccac7a8937a.jpg.webp?ect=4g,90,88,0.0
